Time,Actual,Predicted
483,-0.18120576362713864,
484,-0.1750230589752742,
485,-0.1688334447127359,
486,-0.1626371651948825,
487,-0.1564344650402266,
488,-0.1502255891207567,
489,-0.1440107825522487,
490,-0.1377902906846385,
491,-0.1315643590922798,
492,-0.1253332335643054,
493,-0.1190971600948678,
494,-0.1128563848734837,
495,-0.10661115427525872,
496,-0.1003617148512106,
497,-0.09410831331851391,
498,-0.0878511965507396,
499,-0.0815906115681579,
500,-0.07532680552793,
501,-0.069060025714407,
502,-0.0627905195293114,
503,-0.0565185344820265,
504,-0.0502443181797683,
505,-0.0439681183178605,
506,-0.0376901826699341,
507,-0.0314107590781247,
508,-0.025130095443337802,
509,-0.0188484397154054,
510,-0.012566039883353699,
511,-0.0062831439655569,
512,-1.959434878635765e-15,
513,0.0062831439655600995,
514,0.0125660398833569,
515,0.0188484397154085,
516,0.025130095443341,
517,0.0314107590781279,
518,0.0376901826699373,
519,0.0439681183178637,
520,0.050244318179771506,0.4412228763103485
521,0.0565185344820226,0.44658640027046204
522,0.0627905195293146,0.46384695172309875
523,0.0690600257144101,0.4515666365623474
524,0.0753268055279331,0.4463861286640167
525,0.0815906115681611,0.45664557814598083
526,0.0878511965507428,0.4826754033565521
527,0.0941083133185171,0.47508811950683594
528,0.1003617148512137,0.48174890875816345
529,0.1066111542752619,0.488257497549057
530,0.11285638487347979,0.4804306626319885
531,0.119097160094871,0.5066585540771484
532,0.1253332335643086,0.48340192437171936
533,0.1315643590922829,0.5070747137069702
534,0.1377902906846417,0.4982096254825592
535,0.1440107825522518,0.5013097524642944
536,0.1502255891207599,0.5156192183494568
537,0.1564344650402298,0.5174092054367065
538,0.1626371651948856,0.5033894777297974
539,0.168833444712732,0.4937627911567688
540,0.1750230589752773,0.5025411248207092
541,0.1812057636271417,0.5108805894851685
542,0.1873813145857251,0.5080671906471252
543,0.1935494680508638,0.5255052447319031
544,0.1997099805144067,0.5323156714439392
545,0.2058626087698841,0.5384432673454285
546,0.2120071099220536,0.5207016468048096
547,0.2181432413965446,0.5324689745903015
548,0.2242707609493794,0.5103651285171509
549,0.2303894266765918,0.5267084240913391
550,0.23649899702372898,0.5515944361686707
551,0.2425992307954079,0.5457648634910583
552,0.2486898871648583,0.535663902759552
553,0.2547707256833819,0.5493038892745972
554,0.2608415062898997,0.5219144225120544
555,0.2669019893203745,0.5341694951057434
556,0.2729519355173273,0.5575397610664368
557,0.2789911060392275,0.5531527400016785
558,0.2850192624699774,0.5595556497573853
559,0.2910361668282761,0.5584641695022583
560,0.2970415815770355,0.5553094148635864
561,0.3030352696327775,0.5416720509529114
562,0.3090169943749472,0.5507491230964661
563,0.3149865196553076,0.5534341335296631
564,0.3209436098072085,0.546710729598999
565,0.3268880296549445,0.5626549124717712
566,0.3328195445229849,0.560732364654541
567,0.3387379202452927,0.5500162243843079
568,0.3446429231745213,0.5621707439422607
569,0.3505343201912596,0.5678120255470276
570,0.35641187871325425,0.5623946189880371
571,0.3622753667045455,0.5608364939689636
572,0.36812455268468075,0.5795890092849731
573,0.37395920573779956,0.5970732569694519
574,0.3797790955218031,0.5725876092910767
575,0.3855839922773949,0.5885701775550842
576,0.3913736668372037,0.5598835945129395
577,0.3971478906347848,0.5753485560417175
578,0.4029064357136632,0.5727373957633972
579,0.4086490747363525,0.5878965854644775
580,0.414375580993284,0.5838612914085388
581,0.420085728411809,0.5663042068481445
582,0.4257792915650718,0.5863338112831116
583,0.43145604568096096,0.5827645659446716
584,0.4371157666509314,0.5960980653762817
585,0.4427582310389029,0.5962151885032654
586,0.4483832160900364,0.5753859877586365
587,0.4539904997395474,0.578518271446228
588,0.45957986062149125,0.5987008810043335
589,0.46515107807745815,0.606546938419342
590,0.4707039321653353,0.5945147275924683
591,0.4762382036679383,0.6133338212966919
592,0.48175367410171727,0.5871604084968567
593,0.4872501257253309,0.6155009269714355
594,0.49272734154829284,0.607026219367981
595,0.4981851053394887,0.5946115851402283
596,0.5036232016357615,0.6059038639068604
597,0.5090414157503746,0.6314356327056885
598,0.5144395337815064,0.6006559133529663
599,0.5198173426207121,0.6067649126052856
600,0.5251746299612949,0.6053758263587952
601,0.530511184306736,0.6158317923545837
602,0.5358267949789952,0.6245510578155518
603,0.5411212521268771,0.6027722358703613
604,0.5463943467342671,0.6014118194580078
605,0.5516458706284308,0.6230190992355347
606,0.5568756164881913,0.6109544038772583
607,0.5620833778521306,0.6349144577980042
608,0.5672689491267591,0.609235405921936
609,0.5724321255945902,0.6369435787200928
610,0.5775727034222695,0.6253042221069336
611,0.5826904796685748,0.6086265444755554
612,0.5877852522924744,0.6125850677490234
613,0.5928568201610573,0.6284508109092712
614,0.5979049830575195,0.6154172420501709
615,0.6029295416890279,0.5932051539421082
616,0.6079302976946054,0.44089362025260925
617,0.612907053652979,0.44574910402297974
618,0.6178596130903338,0.46335503458976746
619,0.6227877804881143,0.4511337876319885
620,0.6276913612906992,0.44645312428474426
621,0.6325701619131257,0.4559003412723541
622,0.6374239897486879,0.4820100665092468
623,0.642252653176585,0.47484299540519714
624,0.6470559615694473,0.4808197617530823
625,0.6518337253008788,0.4875126779079437
626,0.6565857557529589,0.47991451621055603
627,0.6613118653236513,0.5059196352958679
628,0.6660118674342534,0.4829685688018799
629,0.6706855765367189,0.5063172578811646
630,0.6753328081210257,0.49793490767478943
631,0.6799533787224175,0.5005856156349182
632,0.6845471059286893,0.5151512026786804
633,0.6891138083873514,0.5166485905647278
634,0.693653305812805,0.5025533437728882
635,0.698165418993475,0.49293074011802673
636,0.7026499697988488,0.501599133014679
637,0.7071067811865493,0.5104739665985107
638,0.7115356772092842,0.5075346231460571
639,0.7159364830218323,0.5251278281211853
640,0.7203090248879053,0.5314317345619202
641,0.7246531301870472,0.5370730757713318
642,0.7289686274214142,0.5197859406471252
643,0.7332553462225601,0.5315138101577759
644,0.7375131173581762,0.5099119544029236
645,0.7417417727387388,0.5259643197059631
646,0.7459411454241838,0.5510557293891907
647,0.7501110696304586,0.5454286932945251
648,0.7542513807361049,0.5345178842544556
649,0.7583619152887204,0.5488972663879395
650,0.7624425110114484,0.520959734916687
651,0.7664930068093526,0.5333911776542664
652,0.7705132427757895,0.5569067001342773
653,0.7745030601987359,0.5523315668106079
654,0.778462301567023,0.5586696267127991
655,0.7823908105765897,0.5578303337097168
656,0.786288432136618,0.5545902848243713
657,0.7901550123756915,0.5404545068740845
658,0.7939903986478339,0.5500026941299438
659,0.7977944395385715,0.552466630935669
660,0.8015669848708791,0.5457220077514648
661,0.8053078857111222,0.5621488690376282
662,0.8090169943749493,0.5601263046264648
663,0.8126941644330936,0.5489316582679749
664,0.8163392507171854,0.5615409016609192
665,0.8199521093254516,0.5672057271003723
666,0.8235325976284285,0.5618253350257874
667,0.8270805742745606,0.5597602725028992
668,0.8305958991958132,0.5782878994941711
669,0.8340784336131735,0.5963311195373535
670,0.837528040042142,0.5716463923454285
671,0.8409445822981708,0.5874773263931274
672,0.8443279255020149,0.5586158633232117
673,0.8476779360850845,0.5743176341056824
674,0.8509944817946913,0.571912944316864
675,0.8542774316992962,0.5873157382011414
676,0.8575266561936512,0.5831286907196045
677,0.8607420270039442,0.5652090311050415
678,0.8639234171928374,0.5853940844535828
679,0.8670707011644901,0.5817692875862122
680,0.8701837546695272,0.5951253175735474
681,0.8732624548099199,0.595379114151001
682,0.8763066800438648,0.5746888518333435
683,0.8793163101905557,0.5773420929908752
684,0.8822912264349543,0.5978501439094543
685,0.8852313113324543,0.6051709651947021
686,0.888136448813545,0.5932620763778687
687,0.8910065241883697,0.6123478412628174
688,0.8938414241512639,0.5859783887863159
689,0.8966410367852374,0.6145753264427185
690,0.8994052515663709,0.6057310700416565
691,0.902133959368204,0.5935916304588318
692,0.904827052466019,0.6049582362174988
693,0.9074844245411178,0.6304214000701904
694,0.9101059706849948,0.5995245575904846
695,0.9126915874035032,0.6055623888969421
696,0.9152411726209192,0.6044674515724182
697,0.9177546256839813,0.6149803996086121
698,0.9202318473658717,0.6239008903503418
699,0.9226727398701148,0.6013802289962769
700,0.925077206834459,0.6001034379005432
701,0.9274451533346608,0.6221542954444885
702,0.9297764858882519,0.6097440123558044
703,0.9320711124582103,0.6339806318283081
704,0.9343289424566124,0.6084072589874268
705,0.9365498867481937,0.6357908248901367
706,0.9387338576538741,0.6242012977600098
707,0.9408807689542268,0.6072999835014343
708,0.9429905358928644,0.6115418076515198
709,0.9450630751798056,0.6273592114448547
710,0.947098304994744,0.6140106916427612
711,0.9490961449902952,0.5923056602478027
712,0.951056516295153,0.4913051724433899
713,0.9529793415172192,0.49993398785591125
714,0.9548645447466443,0.5068545937538147
715,0.9567120515588304,0.5205318331718445
716,0.958521789017377,0.5091235041618347
717,0.9602936856769431,0.5272749066352844
718,0.9620276715860866,0.5321901440620422
719,0.9637236782900093,0.5325637459754944
720,0.9653816388332743,0.5522159934043884
721,0.9670014877624346,0.554301381111145
722,0.9685831611286314,0.5337358117103577
723,0.9701265964901069,0.5510209202766418
724,0.9716317329146741,0.5362469553947449
725,0.9730985109821274,0.5640903115272522
726,0.974526872786577,0.5547992587089539
727,0.975916761938748,0.5584720969200134
728,0.9772681235681933,0.5794306993484497
729,0.9785809043254725,0.5755027532577515
730,0.9798550523842464,0.5599827766418457
731,0.9810905174433344,0.5751054286956787
732,0.9822872507286896,0.5799122452735901
733,0.9834452049953296,0.5809421539306641
734,0.984564334529206,0.5795101523399353
735,0.9856445951489982,0.586287796497345
736,0.9866859442078684,0.6047106385231018
737,0.9876883405951375,0.6035679578781128
738,0.9886517447379143,0.5823165774345398
739,0.9895761186026508,0.5994288921356201
740,0.9904614256966513,0.5854422450065613
741,0.9913076310695073,0.5900218486785889
742,0.992114701314478,0.6179497241973877
743,0.992882604569814,0.6193897724151611
744,0.9936113105200084,0.6170751452445984
745,0.9943007903969993,0.6215010285377502
746,0.9949510169812998,0.6073645949363708
747,0.9955619646030803,0.6156021356582642
748,0.9961336091431724,0.6288765072822571
749,0.9966659280340299,0.6261480450630188
750,0.9971589002606145,0.6385082006454468
751,0.9976125063612252,0.6358373165130615
752,0.9980267284282718,0.6405272483825684
753,0.998401550108975,0.6237418055534363
754,0.9987369566060176,0.637258768081665
755,0.9990329346781248,0.6360218524932861
756,0.9992894726405891,0.6327993869781494
757,0.9995065603657315,0.644756555557251
758,0.9996841892833,0.6528890132904053
759,0.9998223523808092,0.6366644501686096
760,0.999921044203816,0.6607779860496521
